0.000000000000E+00,9.600000000000E+02,0.000000000000E+00,-4.000000000000E+02,1.054923043327E-01,0.000000000000E+00,0.000000000000E+00,9.966033808203E+01,1.612274077342E+00,0.000000000000E+00,-6.678452520266E+01,-9.951200903870E+01,-1.993812313991E+00,1.646206476110E+01,9.407590370817E-13,-5.488887439804E+00,0.000000000000E+00,1.054923043327E-01,0.000000000000E+00,1.054923043327E-01,0.000000000000E+00
0.000000000000E+00,9.800000000000E+02,0.000000000000E+00,-4.000000000000E+02,1.413689999946E-01,0.000000000000E+00,0.000000000000E+00,1.344437147591E+02,4.097905235629E+00,0.000000000000E+00,-6.055959879423E+01,-9.824112262555E+01,-2.526243545539E+00,2.086840008612E+01,-6.281603175012E-19,-7.288798433390E+00,0.000000000000E+00,1.413689999946E-01,0.000000000000E+00,1.413689999946E-01,0.000000000000E+00
0.000000000000E+00,1.000000000000E+03,0.000000000000E+00,-4.000000000000E+02,1.703726372758E-01,0.000000000000E+00,0.000000000000E+00,1.631498475792E+02,7.222789696587E+00,0.000000000000E+00,-5.637254852386E+01,-9.747604668094E+01,-2.880516205066E+00,2.402938044025E+01,1.517839916232E-13,-8.706249534827E+00,0.000000000000E+00,1.703726372758E-01,0.000000000000E+00,1.703726372758E-01,0.000000000000E+00
0.000000000000E+00,1.020000000000E+03,0.000000000000E+00,-4.000000000000E+02,1.960061880085E-01,0.000000000000E+00,0.000000000000E+00,1.890356035449E+02,1.089070822385E+01,0.000000000000E+00,-5.320845719801E+01,-9.694801105462E+01,-3.139675822710E+00,2.657170197435E+01,-4.798931712950E-16,-9.927726241379E+00,0.000000000000E+00,1.960061880085E-01,0.000000000000E+00,1.960061880085E-01,0.000000000000E+00
0.000000000000E+00,1.040000000000E+03,0.000000000000E+00,-4.000000000000E+02,2.196847536008E-01,0.000000000000E+00,0.000000000000E+00,2.134220062228E+02,1.505013752202E+01,0.000000000000E+00,-5.066779765047E+01,-9.655652740115E+01,-3.338686607009E+00,2.874110605869E+01,1.707107879918E-12,-1.102837929186E+01,0.000000000000E+00,2.196847536008E-01,0.000000000000E+00,2.196847536008E-01,0.000000000000E+00
0.000000000000E+00,1.060000000000E+03,0.000000000000E+00,-4.000000000000E+02,2.421439546172E-01,0.000000000000E+00,0.000000000000E+00,2.370025613243E+02,1.967003056991E+01,0.000000000000E+00,-4.854842429930E+01,-9.625295050623E+01,-3.496119377638E+00,3.066113984010E+01,3.330387253054E-13,-1.204699147343E+01,0.000000000000E+00,2.421439546172E-01,0.000000000000E+00,2.421439546172E-01,0.000000000000E+00
0.000000000000E+00,1.080000000000E+03,0.000000000000E+00,-4.000000000000E+02,2.638215130788E-01,0.000000000000E+00,0.000000000000E+00,2.601965170582E+02,2.473071706691E+01,0.000000000000E+00,-4.673317268993E+01,-9.601015706008E+01,-3.623140429853E+00,3.240293696480E+01,1.907083666757E-24,-1.300637156614E+01,0.000000000000E+00,2.638215130788E-01,0.000000000000E+00,2.638215130788E-01,0.000000000000E+00
0.000000000000E+00,1.100000000000E+03,0.000000000000E+00,-4.000000000000E+02,2.850017790311E-01,0.000000000000E+00,0.000000000000E+00,2.832823624043E+02,3.021959452991E+01,0.000000000000E+00,-4.514787452408E+01,-9.581156307389E+01,-3.727022579822E+00,3.401123935848E+01,3.201984105632E-13,-1.392109823794E+01,0.000000000000E+00,2.850017790311E-01,0.000000000000E+00,2.850017790311E-01,0.000000000000E+00
0.000000000000E+00,1.120000000000E+03,0.000000000000E+00,-4.000000000000E+02,3.058814674671E-01,0.000000000000E+00,0.000000000000E+00,3.064584475606E+02,3.612879600257E+01,0.000000000000E+00,-4.374254424008E+01,-9.564633978804E+01,-3.812778177427E+00,3.551601920132E+01,6.193345210594E-11,-1.480104849435E+01,0.000000000000E+00,3.058814674671E-01,0.000000000000E+00,3.058814674671E-01,0.000000000000E+00
0.000000000000E+00,1.140000000000E+03,0.000000000000E+00,-4.000000000000E+02,3.266033621531E-01,0.000000000000E+00,0.000000000000E+00,3.298740239717E+02,4.245380888286E+01,0.000000000000E+00,-4.248187075357E+01,-9.550705759749E+01,-3.884010898708E+00,3.693832994289E+01,-1.683470028298E-12,-1.565320915079E+01,0.000000000000E+00,3.266033621531E-01,0.000000000000E+00,3.266033621531E-01,0.000000000000E+00
0.000000000000E+00,1.160000000000E+03,0.000000000000E+00,-4.000000000000E+02,3.472751461517E-01,0.000000000000E+00,0.000000000000E+00,3.536465679184E+02,4.919260161757E+01,0.000000000000E+00,-4.133997536017E+01,-9.538841772263E+01,-3.943398301777E+00,3.829351912251E+01,-2.499184260567E-22,-1.648268997862E+01,0.000000000000E+00,3.472751461517E-01,0.000000000000E+00,3.472751461517E-01,0.000000000000E+00
