0.000000000000E+00,9.400000000000E+02,0.000000000000E+00,-4.000000000000E+02,1.516283069921E-01,-1.516283069921E-01,-1.516283069921E-01,1.925932336811E+02,1.058869768839E+01,0.000000000000E+00,-7.324358251459E+01,-9.491039480329E+01,-8.891579627703E+00,1.488641708697E+01,-6.411649468068E+00,-1.595710838575E+01,0.000000000000E+00,1.516283069921E-01,0.000000000000E+00,1.516283069921E-01,0.000000000000E+00
0.000000000000E+00,1.000000000000E+03,0.000000000000E+00,-4.000000000000E+02,2.153388870780E-01,-2.282906922722E-01,-2.153388870780E-01,2.800138840401E+02,2.146055786909E+01,0.000000000000E+00,-6.769333037373E+01,-9.058618113760E+01,-1.208980343291E+01,2.028135981021E+01,-9.731295238287E+00,-2.198038972575E+01,0.000000000000E+00,2.153388870780E-01,0.000000000000E+00,2.153388870780E-01,0.000000000000E+00
0.000000000000E+00,1.020000000000E+03,0.000000000000E+00,-4.000000000000E+02,2.437973396472E-01,-2.751437207196E-01,-2.432715760293E-01,3.199325573936E+02,2.604935945829E+01,0.000000000000E+00,-6.580565631922E+01,-8.840819585440E+01,-1.321501943340E+01,2.214200194619E+01,-1.170369254647E+01,-2.395251357834E+01,0.000000000000E+00,2.437973396472E-01,0.000000000000E+00,2.437973396472E-01,0.000000000000E+00
0.000000000000E+00,1.040000000000E+03,0.000000000000E+00,-4.000000000000E+02,2.741974631146E-01,-3.198094861002E-01,-2.673671798436E-01,3.608837919670E+02,3.122844160968E+01,0.000000000000E+00,-6.352705709119E+01,-8.629231175027E+01,-1.412846046858E+01,2.433747870178E+01,-1.361266537932E+01,-2.574294502485E+01,0.000000000000E+00,2.741974631146E-01,0.000000000000E+00,2.741974631146E-01,0.000000000000E+00
0.000000000000E+00,1.060000000000E+03,0.000000000000E+00,-4.000000000000E+02,3.042183499434E-01,-3.623449695313E-01,-2.890794080751E-01,4.010890340091E+02,3.701418016089E+01,0.000000000000E+00,-6.135062638712E+01,-8.431344706426E+01,-1.488102555233E+01,2.655277472739E+01,-1.544558800751E+01,-2.737637631458E+01,0.000000000000E+00,3.042183499434E-01,0.000000000000E+00,3.042183499434E-01,0.000000000000E+00
0.000000000000E+00,1.080000000000E+03,0.000000000000E+00,-4.000000000000E+02,3.331763464357E-01,-4.037218017123E-01,-3.097244501993E-01,4.403302653891E+02,4.338996884115E+01,0.000000000000E+00,-5.944139929490E+01,-8.244675846016E+01,-1.553326624853E+01,2.866169892988E+01,-1.723241676214E+01,-2.890254119847E+01,0.000000000000E+00,3.331763464357E-01,0.000000000000E+00,3.331763464357E-01,0.000000000000E+00
0.000000000000E+00,1.100000000000E+03,0.000000000000E+00,-4.000000000000E+02,3.610859242990E-01,-4.445229631161E-01,-3.299138475145E-01,4.788258328620E+02,5.033422287277E+01,0.000000000000E+00,-5.779804417060E+01,-8.065869478763E+01,-1.612025824872E+01,3.064784659777E+01,-1.899295891188E+01,-3.035538118118E+01,0.000000000000E+00,3.610859242990E-01,0.000000000000E+00,3.610859242990E-01,0.000000000000E+00
0.000000000000E+00,1.120000000000E+03,0.000000000000E+00,-4.000000000000E+02,3.880970825320E-01,-4.850546212338E-01,-3.499257467580E-01,5.168116122429E+02,5.782741889618E+01,0.000000000000E+00,-5.638383986453E+01,-7.892492787126E+01,-1.666180339808E+01,3.252280187538E+01,-2.073810225276E+01,-3.175584284152E+01,0.000000000000E+00,3.880970825320E-01,0.000000000000E+00,3.880970825320E-01,0.000000000000E+00
0.000000000000E+00,1.140000000000E+03,0.000000000000E+00,-4.000000000000E+02,4.143583554176E-01,-5.254553434273E-01,-3.698765908192E-01,5.544660475739E+02,6.585311392990E+01,0.000000000000E+00,-5.515993337044E+01,-7.723030140664E+01,-1.716913932207E+01,3.430329669642E+01,-2.247302898479E+01,-3.311673184566E+01,0.000000000000E+00,4.143583554176E-01,0.000000000000E+00,4.143583554176E-01,0.000000000000E+00
0.000000000000E+00,1.160000000000E+03,0.000000000000E+00,-4.000000000000E+02,4.399892688527E-01,-5.657677693189E-01,-3.898028952226E-01,5.919111526904E+02,7.439755726778E+01,0.000000000000E+00,-5.409292120018E+01,-7.556620670151E+01,-1.764873838735E+01,3.600497289978E+01,-2.419957641961E+01,-3.444600645763E+01,0.000000000000E+00,4.399892688527E-01,0.000000000000E+00,4.399892688527E-01,0.000000000000E+00
